F_Date,t-7,t-6,t-5,t-4,t-3,t-2,t-1,T
2019-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2019-10-05,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2019-10-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-07,0.0,3.0,5.0,4.0,6.0,6.0,6.0,4.0
2019-10-08,6.0,8.0,6.0,7.0,7.0,6.0,6.0,6.0
2019-10-09,7.0,3.0,4.0,3.0,2.0,2.0,1.0,4.0
2019-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-11,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-12,14.0,7.0,10.0,11.0,13.0,14.0,15.0,15.0
2019-10-13,11.0,13.0,12.0,12.0,13.0,13.0,13.0,13.0
2019-10-14,10.0,8.0,7.0,9.0,10.0,10.0,9.0,10.0
2019-10-15,6.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0
2019-10-16,8.0,11.0,12.0,12.0,12.0,13.0,13.0,12.0
2019-10-17,15.0,15.0,16.0,15.0,16.0,16.0,17.0,17.0
2019-10-18,9.0,11.0,11.0,13.0,14.0,14.0,15.0,15.0
2019-10-19,5.0,4.0,6.0,8.0,8.0,9.0,9.0,11.0
2019-10-20,0.0,1.0,3.0,2.0,4.0,4.0,2.0,6.0
2019-10-21,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
2019-10-22,6.0,8.0,10.0,10.0,10.0,10.0,9.0,7.0
2019-10-23,10.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
2019-10-24,10.0,9.0,10.0,10.0,10.0,9.0,9.0,10.0
2019-10-25,11.0,12.0,13.0,13.0,11.0,11.0,11.0,14.0
2019-10-26,14.0,15.0,16.0,11.0,9.0,5.0,4.0,7.0
2019-10-27,11.0,11.0,8.0,8.0,7.0,7.0,7.0,5.0
2019-10-28,7.0,8.0,9.0,8.0,8.0,7.0,8.0,9.0
2019-10-29,11.0,14.0,10.0,8.0,5.0,5.0,7.0,9.0
2019-10-30,16.0,15.0,12.0,7.0,6.0,6.0,6.0,9.0
2019-10-31,20.0,18.0,7.0,5.0,5.0,9.0,9.0,10.0
2019-11-01,23.0,21.0,20.0,24.0,26.0,27.0,27.0,26.0
2019-11-02,23.0,23.0,24.0,25.0,24.0,25.0,25.0,24.0
2019-11-03,23.0,25.0,26.0,26.0,25.0,25.0,25.0,24.0
2019-11-04,20.0,21.0,20.0,20.0,20.0,19.0,17.0,19.0
2019-11-05,17.0,16.0,15.0,17.0,17.0,17.0,17.0,18.0
2019-11-06,18.0,17.0,17.0,16.0,17.0,18.0,19.0,19.0
2019-11-07,21.0,21.0,18.0,18.0,19.0,17.0,17.0,20.0
2019-11-08,29.0,29.0,29.0,31.0,32.0,33.0,34.0,33.0
2019-11-09,28.0,28.0,28.0,29.0,28.0,29.0,29.0,28.0
2019-11-10,20.0,23.0,22.0,19.0,18.0,18.0,18.0,17.0
2019-11-11,27.0,29.0,25.0,22.0,18.0,17.0,15.0,15.0
2019-11-12,37.0,38.0,38.0,39.0,39.0,40.0,41.0,41.0
2019-11-13,38.0,38.0,39.0,39.0,39.0,39.0,40.0,41.0
2019-11-14,32.0,30.0,30.0,29.0,29.0,30.0,,32.0
2019-11-15,28.0,27.0,28.0,29.0,31.0,,31.0,29.0
2019-11-16,24.0,26.0,28.0,29.0,,28.0,29.0,28.0
2019-11-17,22.0,24.0,26.0,,27.0,28.0,27.0,27.0
2019-11-18,21.0,22.0,,24.0,25.0,24.0,24.0,26.0
2019-11-19,20.0,,22.0,23.0,23.0,22.0,21.0,21.0
2019-11-20,,21.0,20.0,19.0,19.0,21.0,19.0,21.0
2019-11-21,19.0,16.0,15.0,13.0,15.0,16.0,16.0,16.0
2019-11-22,23.0,22.0,19.0,16.0,16.0,17.0,17.0,17.0
2019-11-23,25.0,23.0,23.0,23.0,20.0,19.0,22.0,21.0
2019-11-24,23.0,25.0,26.0,25.0,25.0,24.0,25.0,23.0
2019-11-25,23.0,22.0,22.0,21.0,20.0,19.0,18.0,18.0
2019-11-26,19.0,17.0,17.0,16.0,15.0,16.0,15.0,17.0
2019-11-27,18.0,18.0,17.0,16.0,10.0,8.0,11.0,12.0
2019-11-28,21.0,21.0,25.0,26.0,26.0,26.0,27.0,26.0
2019-11-29,20.0,24.0,22.0,22.0,24.0,24.0,24.0,25.0
2019-11-30,20.0,14.0,13.0,16.0,18.0,17.0,17.0,17.0
2019-12-01,17.0,17.0,18.0,15.0,15.0,16.0,17.0,15.0
2019-12-02,29.0,29.0,28.0,27.0,28.0,30.0,30.0,29.0
2019-12-03,29.0,29.0,28.0,29.0,29.0,29.0,30.0,29.0
2019-12-04,27.0,25.0,25.0,25.0,26.0,26.0,24.0,23.0
2019-12-05,24.0,24.0,24.0,26.0,26.0,24.0,23.0,23.0
2019-12-06,23.0,22.0,23.0,23.0,22.0,20.0,19.0,22.0
2019-12-07,24.0,25.0,27.0,28.0,24.0,24.0,25.0,24.0
2019-12-08,20.0,20.0,22.0,19.0,19.0,21.0,20.0,21.0
2019-12-09,14.0,14.0,13.0,13.0,12.0,11.0,10.0,14.0
2019-12-10,21.0,23.0,24.0,24.0,25.0,25.0,29.0,24.0
2019-12-11,36.0,37.0,38.0,37.0,34.0,34.0,34.0,34.0
2019-12-12,34.0,37.0,37.0,34.0,32.0,29.0,29.0,30.0
2019-12-13,30.0,30.0,28.0,26.0,26.0,25.0,24.0,26.0
2019-12-14,26.0,23.0,22.0,22.0,22.0,23.0,24.0,23.0
2019-12-15,24.0,24.0,31.0,29.0,30.0,28.0,28.0,26.0
2019-12-16,23.0,30.0,26.0,23.0,20.0,19.0,24.0,25.0
2019-12-17,30.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0
2019-12-18,33.0,35.0,37.0,35.0,35.0,35.0,36.0,38.0
2019-12-19,31.0,31.0,29.0,31.0,34.0,33.0,33.0,36.0
2019-12-20,28.0,26.0,26.0,27.0,27.0,28.0,29.0,31.0
2019-12-21,25.0,25.0,24.0,24.0,24.0,25.0,24.0,25.0
2019-12-22,25.0,22.0,22.0,23.0,24.0,23.0,22.0,24.0
2019-12-23,20.0,19.0,20.0,21.0,20.0,20.0,18.0,18.0
2019-12-24,18.0,18.0,19.0,19.0,19.0,18.0,16.0,18.0
2019-12-25,16.0,17.0,16.0,15.0,14.0,14.0,14.0,15.0
2019-12-26,19.0,16.0,12.0,10.0,12.0,12.0,10.0,14.0
2019-12-27,18.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0
2019-12-28,12.0,12.0,13.0,10.0,10.0,10.0,9.0,9.0
2019-12-29,16.0,15.0,13.0,8.0,5.0,6.0,5.0,7.0
2019-12-30,23.0,26.0,24.0,22.0,19.0,18.0,20.0,16.0
2019-12-31,28.0,28.0,28.0,27.0,27.0,28.0,29.0,25.0
2020-01-01,27.0,27.0,28.0,28.0,28.0,28.0,27.0,23.0
2020-01-02,22.0,23.0,23.0,22.0,23.0,22.0,21.0,21.0
2020-01-03,19.0,17.0,14.0,14.0,13.0,14.0,13.0,16.0
2020-01-04,19.0,21.0,26.0,25.0,24.0,24.0,23.0,21.0
2020-01-05,24.0,29.0,28.0,29.0,28.0,27.0,27.0,25.0
2020-01-06,27.0,27.0,26.0,26.0,26.0,26.0,27.0,26.0
2020-01-07,27.0,27.0,26.0,26.0,26.0,27.0,27.0,26.0
2020-01-08,30.0,31.0,31.0,28.0,27.0,27.0,26.0,24.0
2020-01-09,25.0,25.0,21.0,20.0,22.0,22.0,20.0,20.0
2020-01-10,17.0,10.0,9.0,9.0,10.0,9.0,7.0,11.0
2020-01-11,13.0,9.0,6.0,4.0,3.0,1.0,0.0,2.0
2020-01-12,19.0,21.0,19.0,22.0,20.0,20.0,20.0,21.0
2020-01-13,16.0,15.0,17.0,18.0,18.0,17.0,17.0,21.0
2020-01-14,12.0,12.0,14.0,12.0,11.0,12.0,12.0,17.0
2020-01-15,13.0,15.0,10.0,10.0,12.0,11.0,10.0,12.0
2020-01-16,26.0,23.0,25.0,20.0,22.0,26.0,25.0,21.0
2020-01-17,26.0,25.0,17.0,22.0,30.0,31.0,33.0,29.0
2020-01-18,21.0,15.0,18.0,18.0,18.0,19.0,20.0,22.0
2020-01-19,33.0,33.0,35.0,38.0,39.0,39.0,41.0,36.0
2020-01-20,33.0,39.0,43.0,45.0,43.0,42.0,42.0,44.0
2020-01-21,39.0,40.0,40.0,40.0,38.0,39.0,39.0,39.0
2020-01-22,34.0,33.0,32.0,32.0,33.0,35.0,35.0,37.0
2020-01-23,27.0,25.0,26.0,26.0,27.0,27.0,27.0,30.0
2020-01-24,20.0,21.0,21.0,25.0,24.0,23.0,22.0,23.0
2020-01-25,20.0,23.0,26.0,28.0,28.0,29.0,29.0,28.0
2020-01-26,25.0,26.0,29.0,28.0,29.0,29.0,28.0,27.0
2020-01-27,25.0,25.0,26.0,27.0,28.0,26.0,25.0,25.0
2020-01-28,22.0,24.0,25.0,28.0,29.0,30.0,30.0,30.0
2020-01-29,22.0,24.0,28.0,28.0,29.0,28.0,29.0,29.0
2020-01-30,23.0,26.0,28.0,29.0,29.0,27.0,27.0,27.0
2020-01-31,25.0,25.0,26.0,27.0,26.0,24.0,24.0,26.0
2020-02-01,24.0,24.0,25.0,24.0,24.0,24.0,24.0,24.0
2020-02-02,24.0,24.0,22.0,21.0,20.0,18.0,18.0,17.0
2020-02-03,17.0,16.0,15.0,14.0,11.0,11.0,11.0,11.0
2020-02-04,16.0,12.0,10.0,10.0,9.0,9.0,8.0,11.0
2020-02-05,21.0,19.0,11.0,13.0,22.0,21.0,23.0,23.0
2020-02-06,25.0,23.0,19.0,22.0,21.0,18.0,20.0,26.0
2020-02-07,27.0,28.0,30.0,30.0,31.0,32.0,33.0,34.0
2020-02-08,27.0,28.0,28.0,29.0,30.0,31.0,31.0,31.0
2020-02-09,25.0,28.0,27.0,25.0,26.0,26.0,27.0,25.0
2020-02-10,22.0,22.0,19.0,19.0,18.0,17.0,17.0,22.0
2020-02-11,17.0,19.0,21.0,22.0,21.0,22.0,23.0,24.0
2020-02-12,16.0,20.0,26.0,23.0,23.0,25.0,24.0,25.0
2020-02-13,16.0,24.0,23.0,25.0,25.0,25.0,25.0,26.0
2020-02-14,29.0,32.0,38.0,40.0,41.0,41.0,41.0,41.0
2020-02-15,29.0,29.0,31.0,32.0,32.0,33.0,33.0,34.0
2020-02-16,20.0,21.0,22.0,23.0,23.0,23.0,23.0,25.0
2020-02-17,16.0,17.0,17.0,19.0,19.0,20.0,19.0,20.0
2020-02-18,13.0,14.0,11.0,13.0,13.0,14.0,14.0,18.0
2020-02-19,25.0,25.0,28.0,28.0,27.0,28.0,28.0,26.0
2020-02-20,31.0,32.0,35.0,33.0,32.0,32.0,31.0,30.0
2020-02-21,30.0,34.0,35.0,36.0,36.0,37.0,37.0,37.0
2020-02-22,27.0,28.0,30.0,29.0,30.0,30.0,30.0,31.0
2020-02-23,23.0,24.0,25.0,25.0,24.0,25.0,23.0,26.0
2020-02-24,21.0,20.0,19.0,20.0,20.0,20.0,20.0,23.0
2020-02-25,18.0,18.0,16.0,16.0,13.0,15.0,14.0,17.0
2020-02-26,20.0,23.0,23.0,20.0,24.0,22.0,23.0,23.0
2020-02-27,33.0,33.0,33.0,33.0,34.0,34.0,33.0,31.0
2020-02-28,35.0,33.0,34.0,34.0,31.0,29.0,29.0,29.0
2020-02-29,32.0,37.0,37.0,33.0,32.0,32.0,34.0,32.0
2020-03-01,32.0,31.0,27.0,21.0,19.0,21.0,21.0,21.0
2020-03-02,22.0,18.0,13.0,12.0,13.0,13.0,13.0,17.0
2020-03-03,11.0,7.0,9.0,8.0,8.0,12.0,9.0,10.0
2020-03-04,10.0,10.0,13.0,16.0,16.0,16.0,15.0,16.0
2020-03-05,20.0,16.0,18.0,18.0,19.0,18.0,18.0,16.0
2020-03-06,20.0,20.0,24.0,25.0,25.0,26.0,26.0,24.0
2020-03-07,21.0,25.0,26.0,26.0,26.0,27.0,27.0,25.0
2020-03-08,20.0,20.0,16.0,18.0,18.0,19.0,19.0,18.0
2020-03-09,14.0,12.0,11.0,12.0,12.0,12.0,11.0,13.0
2020-03-10,9.0,9.0,9.0,7.0,7.0,7.0,7.0,10.0
2020-03-11,14.0,11.0,9.0,11.0,11.0,13.0,12.0,13.0
2020-03-12,16.0,12.0,14.0,11.0,8.0,8.0,7.0,10.0
2020-03-13,11.0,12.0,13.0,14.0,12.0,13.0,13.0,13.0
2020-03-14,12.0,18.0,21.0,22.0,22.0,23.0,22.0,20.0
2020-03-15,18.0,17.0,19.0,20.0,21.0,22.0,22.0,25.0
2020-03-16,15.0,12.0,14.0,17.0,18.0,19.0,20.0,22.0
2020-03-17,5.0,6.0,11.0,11.0,12.0,13.0,14.0,18.0
2020-03-18,5.0,10.0,12.0,14.0,8.0,8.0,9.0,12.0
2020-03-19,5.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0
2020-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-03-21,16.0,22.0,24.0,25.0,23.0,23.0,23.0,24.0
2020-03-22,22.0,25.0,25.0,23.0,23.0,21.0,22.0,23.0
2020-03-23,20.0,17.0,16.0,17.0,15.0,13.0,14.0,17.0
2020-03-24,12.0,13.0,13.0,13.0,12.0,13.0,15.0,17.0
2020-03-25,9.0,7.0,7.0,9.0,9.0,12.0,,13.0
2020-03-26,4.0,3.0,5.0,7.0,7.0,,5.0,6.0
2020-03-27,7.0,5.0,2.0,0.0,,0.0,0.0,2.0
2020-03-28,5.0,1.0,0.0,,0.0,0.0,0.0,0.0
2020-03-29,9.0,7.0,,5.0,4.0,2.0,2.0,0.0
2020-03-30,13.0,,13.0,11.0,10.0,10.0,10.0,10.0
2020-03-31,,14.0,14.0,16.0,18.0,19.0,19.0,18.0
2020-04-01,17.0,14.0,18.0,19.0,19.0,19.0,19.0,19.0
2020-04-02,16.0,18.0,16.0,15.0,15.0,15.0,16.0,16.0
2020-04-03,18.0,18.0,10.0,10.0,10.0,12.0,11.0,12.0
2020-04-04,22.0,9.0,8.0,7.0,8.0,8.0,7.0,8.0
2020-04-05,10.0,7.0,4.0,4.0,6.0,7.0,7.0,6.0
2020-04-06,5.0,3.0,1.0,4.0,4.0,5.0,4.0,4.0
2020-04-07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2020-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-09,5.0,8.0,7.0,9.0,11.0,12.0,11.0,9.0
2020-04-10,14.0,18.0,17.0,21.0,21.0,21.0,22.0,21.0
2020-04-11,18.0,16.0,18.0,18.0,18.0,18.0,18.0,17.0
2020-04-12,12.0,11.0,11.0,10.0,9.0,8.0,7.0,12.0
2020-04-13,12.0,13.0,10.0,14.0,12.0,10.0,11.0,12.0
2020-04-14,18.0,18.0,23.0,23.0,23.0,22.0,23.0,22.0
2020-04-15,20.0,21.0,21.0,22.0,21.0,23.0,23.0,23.0
2020-04-16,20.0,21.0,19.0,19.0,18.0,19.0,22.0,22.0
2020-04-17,18.0,14.0,14.0,15.0,13.0,13.0,12.0,13.0
2020-04-18,10.0,16.0,15.0,15.0,15.0,17.0,19.0,19.0
2020-04-19,10.0,10.0,11.0,13.0,14.0,15.0,16.0,16.0
2020-04-20,10.0,12.0,11.0,12.0,13.0,11.0,11.0,11.0
2020-04-21,10.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0
2020-04-22,4.0,6.0,11.0,14.0,15.0,14.0,14.0,13.0
2020-04-23,4.0,7.0,6.0,9.0,8.0,7.0,6.0,12.0
2020-04-24,3.0,5.0,7.0,6.0,6.0,6.0,5.0,6.0
2020-04-25,4.0,7.0,7.0,7.0,8.0,7.0,8.0,9.0
2020-04-26,10.0,13.0,14.0,15.0,13.0,13.0,14.0,13.0
2020-04-27,14.0,14.0,13.0,12.0,13.0,13.0,13.0,14.0
2020-04-28,9.0,6.0,6.0,7.0,6.0,4.0,3.0,6.0
2020-04-29,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0
2020-04-30,9.0,10.0,10.0,11.0,12.0,12.0,13.0,13.0
2020-05-01,9.0,8.0,9.0,10.0,11.0,11.0,11.0,9.0
2020-05-02,3.0,2.0,3.0,4.0,5.0,3.0,1.0,2.0
2020-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04,1.0,2.0,1.0,1.0,2.0,4.0,5.0,2.0
2020-05-05,5.0,6.0,5.0,3.0,4.0,8.0,6.0,9.0
2020-05-06,7.0,8.0,9.0,8.0,11.0,17.0,15.0,14.0
2020-05-07,11.0,12.0,13.0,13.0,15.0,14.0,14.0,13.0
2020-05-08,11.0,12.0,13.0,13.0,13.0,14.0,14.0,15.0
2020-05-09,15.0,19.0,20.0,21.0,23.0,23.0,22.0,21.0
2020-05-10,17.0,17.0,16.0,16.0,16.0,16.0,14.0,13.0
2020-05-11,13.0,15.0,14.0,15.0,18.0,18.0,18.0,19.0
2020-05-12,14.0,12.0,16.0,17.0,16.0,17.0,16.0,15.0
2020-05-13,7.0,9.0,10.0,11.0,11.0,11.0,11.0,13.0
2020-05-14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-18,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
2020-05-19,0.0,3.0,5.0,6.0,5.0,2.0,1.0,2.0
2020-05-20,1.0,4.0,4.0,5.0,3.0,4.0,6.0,6.0
2020-05-21,2.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0
2020-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-05-31,0.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0
2020-06-01,0.0,3.0,3.0,3.0,3.0,3.0,,2.0
2020-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2020-06-03,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2020-06-04,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-05,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-06-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
2020-06-15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
